# Chart Recorder Data File Thu, Feb 09, 2023 2:01 PM
# Time (s)	Position (m)
13:17:25.118	0.207000
13:17:26.118	0.207000
13:17:27.117	0.207000
13:17:28.118	0.207000
13:17:29.118	0.207000
13:17:30.118	0.207000
13:17:31.118	0.207000
13:17:32.118	0.207000
13:17:33.118	0.207000
13:17:34.117	0.207000
13:17:35.118	0.207000
13:17:36.118	0.207000
13:17:37.118	0.207000
13:17:38.118	0.207000
13:17:39.118	0.207000
13:17:40.118	0.207000
13:17:41.118	0.207000
13:17:42.118	0.207000
13:17:43.118	0.207000
13:17:44.117	0.207000
13:17:45.118	0.207000
13:17:46.118	0.207000
13:17:47.117	0.207000
13:17:48.118	0.207000
13:17:49.117	0.207000
13:17:50.118	0.207000
13:17:51.118	0.207000
13:17:52.118	0.206000
13:17:53.118	0.206000
13:17:54.117	0.206000
13:17:55.118	0.206000
13:17:56.118	0.206000
13:17:57.118	0.206000
13:17:58.117	0.205000
13:17:59.118	0.205000
13:18:00.118	0.205000
13:18:01.118	0.205000
13:18:02.118	0.205000
13:18:03.118	0.204000
13:18:04.118	0.204000
13:18:05.118	0.204000
13:18:06.118	0.204000
13:18:07.117	0.204000
13:18:08.118	0.204000
13:18:09.118	0.203000
13:18:10.118	0.203000
13:18:11.118	0.203000
13:18:12.118	0.202000
13:18:13.118	0.202000
13:18:14.118	0.202000
13:18:15.118	0.202000
13:18:16.118	0.201000
13:18:17.117	0.201000
13:18:18.118	0.201000
13:18:19.118	0.200000
13:18:20.118	0.200000
13:18:21.118	0.200000
13:18:22.117	0.199000
13:18:23.118	0.199000
13:18:24.118	0.199000
13:18:25.118	0.199000
13:18:26.118	0.198000
13:18:27.118	0.198000
13:18:28.118	0.198000
13:18:29.118	0.197000
13:18:30.118	0.197000
